"","model","runtime","error","warn","logLik","est","se","pvalue","tau2","scenario","replicate","param_id","measure","dat_file"
"8119","rma.uni",0.0299999999999727,NA,NA,-16.891477201919,0.321296589437879,0.12160670990881,0.00823947227979016,0.295385841362389,"lnRR_tau2=0.36_moderate",60,4060,"lnRR","results/raw/lnRR/data/simdat_04060.rds"
"8120","glmmTMB_RE",0.680000000000007,NA,NA,-16.891477201919,0.321296589439054,0.121606779608427,0.00823950912032667,0.295385840496421,"lnRR_tau2=0.36_moderate",60,4060,"lnRR","results/raw/lnRR/data/simdat_04060.rds"
"8121","rma.uni",0.0199999999999818,NA,NA,-13.7129596053518,0.299440399361789,0.102917404074543,0.00361982494252604,0.211500505672372,"lnRR_tau2=0.36_moderate",61,4061,"lnRR","results/raw/lnRR/data/simdat_04061.rds"
"8122","glmmTMB_RE",0.670000000000016,NA,NA,-13.7129596053519,0.299440399362203,0.102917422560215,0.00361983099433346,0.211500505212562,"lnRR_tau2=0.36_moderate",61,4061,"lnRR","results/raw/lnRR/data/simdat_04061.rds"
"8123","rma.uni",0.0199999999999818,NA,NA,-19.2990894865199,0.295633320375049,0.138082213307821,0.0322744458913922,0.380949713809242,"lnRR_tau2=0.36_moderate",62,4062,"lnRR","results/raw/lnRR/data/simdat_04062.rds"
"8124","glmmTMB_RE",0.629999999999995,NA,NA,-19.2990894865199,0.295633320374246,0.138082237035742,0.0322744755610267,0.380949715041898,"lnRR_tau2=0.36_moderate",62,4062,"lnRR","results/raw/lnRR/data/simdat_04062.rds"
"8125","rma.uni",0.0199999999999818,NA,NA,-15.7382876561945,0.426442585006021,0.114464278074688,0.000194888506985838,0.261705983595499,"lnRR_tau2=0.36_moderate",63,4063,"lnRR","results/raw/lnRR/data/simdat_04063.rds"
"8126","glmmTMB_RE",0.579999999999984,NA,NA,-15.7382876561945,0.426442585019513,0.114464304250726,0.0001948891651873,0.261705969569406,"lnRR_tau2=0.36_moderate",63,4063,"lnRR","results/raw/lnRR/data/simdat_04063.rds"
"8127","rma.uni",0.00999999999999091,NA,NA,-21.3044350174265,0.413652299012209,0.153419745896439,0.00701328243812632,0.470339799630679,"lnRR_tau2=0.36_moderate",64,4064,"lnRR","results/raw/lnRR/data/simdat_04064.rds"
"8128","glmmTMB_RE",0.639999999999986,NA,NA,-21.3044350174265,0.413652299011951,0.153419789235978,0.0070132984754827,0.470339799972969,"lnRR_tau2=0.36_moderate",64,4064,"lnRR","results/raw/lnRR/data/simdat_04064.rds"
"8129","rma.uni",0.00999999999999091,NA,NA,-14.8193249012917,0.305071762424604,0.109056998145016,0.00515219762653253,0.237474704824899,"lnRR_tau2=0.36_moderate",65,4065,"lnRR","results/raw/lnRR/data/simdat_04065.rds"
"8130","glmmTMB_RE",0.569999999999993,NA,NA,-14.8193249012917,0.305071762424803,0.109057054137023,0.00515222053176381,0.237474704686024,"lnRR_tau2=0.36_moderate",65,4065,"lnRR","results/raw/lnRR/data/simdat_04065.rds"
"8131","rma.uni",0.0199999999999818,NA,NA,-18.2373731064107,0.4342511680322,0.130550009573743,0.000880006911818724,0.340490330769243,"lnRR_tau2=0.36_moderate",66,4066,"lnRR","results/raw/lnRR/data/simdat_04066.rds"
"8132","glmmTMB_RE",0.870000000000005,NA,NA,-18.2373731064107,0.434251168031872,0.130550046298067,0.000880009866272162,0.340490331139712,"lnRR_tau2=0.36_moderate",66,4066,"lnRR","results/raw/lnRR/data/simdat_04066.rds"
"8133","rma.uni",0.0299999999999727,NA,NA,-14.5229825536879,0.421546116053752,0.107385304678541,8.65326856839494e-05,0.230284679459648,"lnRR_tau2=0.36_moderate",67,4067,"lnRR","results/raw/lnRR/data/simdat_04067.rds"
"8134","glmmTMB_RE",0.560000000000002,NA,NA,-14.5229825536879,0.421546116055848,0.10738532474935,8.65329494549188e-05,0.230284677101837,"lnRR_tau2=0.36_moderate",67,4067,"lnRR","results/raw/lnRR/data/simdat_04067.rds"
"8135","rma.uni",0.0100000000000477,NA,NA,-16.7400118428206,0.249290778015708,0.120667023392082,0.0388341862482417,0.290815163351215,"lnRR_tau2=0.36_moderate",68,4068,"lnRR","results/raw/lnRR/data/simdat_04068.rds"
"8136","glmmTMB_RE",1.15999999999997,NA,NA,-16.7400118428206,0.249290778015754,0.120667065921496,0.0388342550106231,0.290815163308143,"lnRR_tau2=0.36_moderate",68,4068,"lnRR","results/raw/lnRR/data/simdat_04068.rds"
"8137","rma.uni",0.00999999999999091,NA,NA,-22.6414913402768,0.312079315525812,0.164596289421401,0.0579562279937919,0.541362007975944,"lnRR_tau2=0.36_moderate",69,4069,"lnRR","results/raw/lnRR/data/simdat_04069.rds"
"8138","glmmTMB_RE",0.5,NA,NA,-22.6414913402768,0.312079315526289,0.164596352930646,0.057956324726242,0.541362007396853,"lnRR_tau2=0.36_moderate",69,4069,"lnRR","results/raw/lnRR/data/simdat_04069.rds"
"8139","rma.uni",0.0300000000000296,NA,NA,-16.1994665188028,0.271014458449382,0.117273080784124,0.0208345652626324,0.274659116529907,"lnRR_tau2=0.36_moderate",70,4070,"lnRR","results/raw/lnRR/data/simdat_04070.rds"
"8140","glmmTMB_RE",0.649999999999977,NA,NA,-16.1994665188028,0.271014458449608,0.117273140184172,0.020834629921866,0.274659116359451,"lnRR_tau2=0.36_moderate",70,4070,"lnRR","results/raw/lnRR/data/simdat_04070.rds"
"8141","rma.uni",0.0400000000000205,NA,NA,-18.9736943908945,0.335463953389141,0.135705691798195,0.013436094743553,0.367897993439065,"lnRR_tau2=0.36_moderate",71,4071,"lnRR","results/raw/lnRR/data/simdat_04071.rds"
"8142","glmmTMB_RE",1,NA,NA,-18.9736943908945,0.335463953388431,0.135705745462005,0.0134361314834703,0.36789799414278,"lnRR_tau2=0.36_moderate",71,4071,"lnRR","results/raw/lnRR/data/simdat_04071.rds"
"8143","rma.uni",0.0199999999999818,NA,NA,-17.8252399378334,0.139690276312494,0.127761863940523,0.274233828670392,0.326005399629967,"lnRR_tau2=0.36_moderate",72,4072,"lnRR","results/raw/lnRR/data/simdat_04072.rds"
"8144","glmmTMB_RE",0.549999999999955,NA,NA,-17.8252399378334,0.139690276312122,0.127761922977135,0.274234050408259,0.326005399951474,"lnRR_tau2=0.36_moderate",72,4072,"lnRR","results/raw/lnRR/data/simdat_04072.rds"
"8145","rma.uni",0.0299999999999727,NA,NA,-10.7714056802057,0.0274640833341383,0.0881030743743687,0.755248211392578,0.15478164373237,"lnRR_tau2=0.36_moderate",73,4073,"lnRR","results/raw/lnRR/data/simdat_04073.rds"
"8146","glmmTMB_RE",1.90999999999997,NA,NA,-10.7714056802057,0.0274640833386685,0.0881032238699235,0.755248613375341,0.154781642326923,"lnRR_tau2=0.36_moderate",73,4073,"lnRR","results/raw/lnRR/data/simdat_04073.rds"
"8147","rma.uni",0.00999999999999091,NA,NA,-15.081870186418,0.112554122941912,0.110535507271409,0.308553392255351,0.243917724662215,"lnRR_tau2=0.36_moderate",74,4074,"lnRR","results/raw/lnRR/data/simdat_04074.rds"
"8148","glmmTMB_RE",0.75,NA,NA,-15.081870186418,0.112554122958433,0.110535630084783,0.308553929701668,0.243917716761401,"lnRR_tau2=0.36_moderate",74,4074,"lnRR","results/raw/lnRR/data/simdat_04074.rds"
"8149","rma.uni",0.0600000000000023,NA,NA,-18.6211396098505,0.241188404770268,0.133200493688513,0.0701846624703708,0.354406791117223,"lnRR_tau2=0.36_moderate",75,4075,"lnRR","results/raw/lnRR/data/simdat_04075.rds"
"8150","glmmTMB_RE",0.759999999999991,NA,NA,-18.6211396098505,0.241188404770163,0.133200572388137,0.0701848281610655,0.354406791201228,"lnRR_tau2=0.36_moderate",75,4075,"lnRR","results/raw/lnRR/data/simdat_04075.rds"
"8151","rma.uni",0.0100000000000477,NA,NA,-18.7969879205827,0.144431081336811,0.13441049321768,0.282575295109073,0.360808886405894,"lnRR_tau2=0.36_moderate",76,4076,"lnRR","results/raw/lnRR/data/simdat_04076.rds"
"8152","glmmTMB_RE",0.5,NA,NA,-18.7969879205827,0.144431081340833,0.134410617052988,0.282575738548028,0.360808883823593,"lnRR_tau2=0.36_moderate",76,4076,"lnRR","results/raw/lnRR/data/simdat_04076.rds"
"8153","rma.uni",0,NA,NA,-22.0828478622907,0.137319657575573,0.159781485342049,0.390107964604846,0.510002840382601,"lnRR_tau2=0.36_moderate",77,4077,"lnRR","results/raw/lnRR/data/simdat_04077.rds"
"8154","glmmTMB_RE",0.5,NA,NA,-22.0828478622907,0.137319657583382,0.159781658988045,0.390108479685782,0.510002834898371,"lnRR_tau2=0.36_moderate",77,4077,"lnRR","results/raw/lnRR/data/simdat_04077.rds"
"8155","rma.uni",0.00999999999999091,NA,NA,-18.4711611438701,0.120676266594481,0.132150189132467,0.36115043993603,0.348729607266646,"lnRR_tau2=0.36_moderate",78,4078,"lnRR","results/raw/lnRR/data/simdat_04078.rds"
"8156","glmmTMB_RE",0.420000000000016,NA,NA,-18.4711611438701,0.12067626659482,0.132150347781527,0.361151016418192,0.348729607078971,"lnRR_tau2=0.36_moderate",78,4078,"lnRR","results/raw/lnRR/data/simdat_04078.rds"
"8157","rma.uni",0.00999999999999091,NA,NA,-17.973555407147,0.275196836323433,0.128745939344001,0.0325558368632232,0.331123658173653,"lnRR_tau2=0.36_moderate",79,4079,"lnRR","results/raw/lnRR/data/simdat_04079.rds"
"8158","glmmTMB_RE",0.650000000000034,NA,NA,-17.973555407147,0.275196836323342,0.128745975518098,0.0325558856578673,0.331123658275275,"lnRR_tau2=0.36_moderate",79,4079,"lnRR","results/raw/lnRR/data/simdat_04079.rds"
"8159","rma.uni",0.0100000000000477,NA,NA,-9.87911996704942,0.364741568610488,0.0840687204392028,1.43385335869532e-05,0.141005395766499,"lnRR_tau2=0.36_moderate",80,4080,"lnRR","results/raw/lnRR/data/simdat_04080.rds"
"8160","glmmTMB_RE",0.509999999999991,NA,NA,-9.87911996704942,0.364741568612567,0.0840687769624159,1.4338723869529e-05,0.14100539479017,"lnRR_tau2=0.36_moderate",80,4080,"lnRR","results/raw/lnRR/data/simdat_04080.rds"
"8161","rma.uni",0.00999999999999091,NA,NA,-21.8193788069895,0.301159364956298,0.157507246242155,0.0558717070846801,0.495642586420068,"lnRR_tau2=0.36_moderate",81,4081,"lnRR","results/raw/lnRR/data/simdat_04081.rds"
"8162","glmmTMB_RE",0.610000000000014,NA,NA,-21.8193788069895,0.301159365011572,0.157507456644209,0.0558720346231872,0.4956425522251,"lnRR_tau2=0.36_moderate",81,4081,"lnRR","results/raw/lnRR/data/simdat_04081.rds"
"8163","rma.uni",0.0299999999999727,NA,NA,-17.7952746782923,0.406996011833145,0.12753708058361,0.001416843950454,0.324915707450055,"lnRR_tau2=0.36_moderate",82,4082,"lnRR","results/raw/lnRR/data/simdat_04082.rds"
"8164","glmmTMB_RE",0.970000000000027,NA,NA,-17.7952746782923,0.406996011833424,0.127537141475372,0.0014168514225885,0.324915707213714,"lnRR_tau2=0.36_moderate",82,4082,"lnRR","results/raw/lnRR/data/simdat_04082.rds"
"8165","rma.uni",0.0300000000000296,NA,NA,-23.1998422011403,0.0277031446811491,0.169460981696648,0.870142082824703,0.573623937713027,"lnRR_tau2=0.36_moderate",83,4083,"lnRR","results/raw/lnRR/data/simdat_04083.rds"
"8166","glmmTMB_RE",0.519999999999982,NA,NA,-23.1998422011403,0.0277031446890666,0.169461187824028,0.870142239340988,0.5736239321363,"lnRR_tau2=0.36_moderate",83,4083,"lnRR","results/raw/lnRR/data/simdat_04083.rds"
"8167","rma.uni",0.00999999999999091,NA,NA,-18.5284587947546,0.233422345140449,0.132582357353954,0.0783088794132248,0.351127863354781,"lnRR_tau2=0.36_moderate",84,4084,"lnRR","results/raw/lnRR/data/simdat_04084.rds"
"8168","glmmTMB_RE",0.509999999999991,NA,NA,-18.5284587947546,0.23342234513979,0.132582392399845,0.0783089582395458,0.351127864137004,"lnRR_tau2=0.36_moderate",84,4084,"lnRR","results/raw/lnRR/data/simdat_04084.rds"
"8169","rma.uni",0.00999999999999091,NA,NA,-20.272330527032,0.438946642705374,0.145292147748258,0.00251832202792407,0.421789739778953,"lnRR_tau2=0.36_moderate",85,4085,"lnRR","results/raw/lnRR/data/simdat_04085.rds"
"8170","glmmTMB_RE",0.629999999999995,NA,NA,-20.272330527032,0.438946642705246,0.145292198039234,0.00251833072563219,0.421789739923459,"lnRR_tau2=0.36_moderate",85,4085,"lnRR","results/raw/lnRR/data/simdat_04085.rds"
"8171","rma.uni",0.0299999999999727,NA,NA,-22.3447382679716,0.315452601978784,0.162095835441562,0.0516442870340364,0.525073078156389,"lnRR_tau2=0.36_moderate",86,4086,"lnRR","results/raw/lnRR/data/simdat_04086.rds"
"8172","glmmTMB_RE",0.57000000000005,NA,NA,-22.3447382679716,0.315452601978671,0.162095854292542,0.0516443142155651,0.525073078402439,"lnRR_tau2=0.36_moderate",86,4086,"lnRR","results/raw/lnRR/data/simdat_04086.rds"
"8173","rma.uni",0.00999999999999091,NA,NA,-16.8867393345824,0.327474268964799,0.121516924603861,0.00704126995684738,0.294893388183334,"lnRR_tau2=0.36_moderate",87,4087,"lnRR","results/raw/lnRR/data/simdat_04087.rds"
"8174","glmmTMB_RE",0.920000000000016,NA,NA,-16.8867393345824,0.327474268986439,0.121517066894379,0.00704133663506471,0.294893377103039,"lnRR_tau2=0.36_moderate",87,4087,"lnRR","results/raw/lnRR/data/simdat_04087.rds"
"8175","rma.uni",0.0299999999999727,NA,NA,-17.450344054811,0.221100540566917,0.125268300392708,0.0775610953832272,0.313402402550366,"lnRR_tau2=0.36_moderate",88,4088,"lnRR","results/raw/lnRR/data/simdat_04088.rds"
"8176","glmmTMB_RE",0.449999999999989,NA,NA,-17.4503440548109,0.221100540566764,0.125268334714151,0.0775611766549571,0.313402402718212,"lnRR_tau2=0.36_moderate",88,4088,"lnRR","results/raw/lnRR/data/simdat_04088.rds"
"8177","rma.uni",0.0199999999999818,NA,NA,-4.09979526695131,0.123440427442759,0.0619764484364047,0.0464005559977826,0.0764463338323463,"lnRR_tau2=0.36_moderate",89,4089,"lnRR","results/raw/lnRR/data/simdat_04089.rds"
"8178","glmmTMB_RE",0.600000000000023,NA,NA,-4.09979526695125,0.123440427489606,0.0619766597654134,0.0464013014755532,0.076446326650627,"lnRR_tau2=0.36_moderate",89,4089,"lnRR","results/raw/lnRR/data/simdat_04089.rds"
"8179","rma.uni",0.0500000000000114,NA,NA,-18.8339121563218,0.232241758561881,0.134723834370177,0.0847375034844358,0.362598233415447,"lnRR_tau2=0.36_moderate",90,4090,"lnRR","results/raw/lnRR/data/simdat_04090.rds"
"8180","glmmTMB_RE",0.450000000000045,NA,NA,-18.8339121563218,0.232241758561101,0.134723872342596,0.0847375912225255,0.362598234326464,"lnRR_tau2=0.36_moderate",90,4090,"lnRR","results/raw/lnRR/data/simdat_04090.rds"
"8181","rma.uni",0.0399999999999636,NA,NA,-20.4362241745658,0.3324610604379,0.146591561613361,0.0233327831659766,0.429362086008373,"lnRR_tau2=0.36_moderate",91,4091,"lnRR","results/raw/lnRR/data/simdat_04091.rds"
"8182","glmmTMB_RE",0.529999999999973,NA,NA,-20.4362241745658,0.332461060437045,0.146591599630585,0.0233328190200406,0.429362087139934,"lnRR_tau2=0.36_moderate",91,4091,"lnRR","results/raw/lnRR/data/simdat_04091.rds"
"8183","rma.uni",0.0100000000000477,NA,NA,-16.0104090064111,0.150536188080167,0.116126418398605,0.194867664871291,0.269267528934818,"lnRR_tau2=0.36_moderate",92,4092,"lnRR","results/raw/lnRR/data/simdat_04092.rds"
"8184","glmmTMB_RE",0.96999999999997,NA,NA,-16.0104090064111,0.150536188080181,0.116126467958454,0.194867855394804,0.269267528923095,"lnRR_tau2=0.36_moderate",92,4092,"lnRR","results/raw/lnRR/data/simdat_04092.rds"
"8185","rma.uni",0.00999999999999091,NA,NA,-17.3224014872008,0.100512183186523,0.124346814891605,0.418905624791878,0.308737216843259,"lnRR_tau2=0.36_moderate",93,4093,"lnRR","results/raw/lnRR/data/simdat_04093.rds"
"8186","glmmTMB_RE",0.75,NA,NA,-17.3224014872008,0.100512183205632,0.124347036204682,0.41890645267533,0.308737208689075,"lnRR_tau2=0.36_moderate",93,4093,"lnRR","results/raw/lnRR/data/simdat_04093.rds"
"8187","rma.uni",0.0299999999999727,NA,NA,-19.786804821812,-0.0510198686173163,0.140572758886184,0.716647624922144,0.394064040863765,"lnRR_tau2=0.36_moderate",94,4094,"lnRR","results/raw/lnRR/data/simdat_04094.rds"
"8188","glmmTMB_RE",0.689999999999998,NA,NA,-19.786804821812,-0.0510198685298053,0.14057749272283,0.716656755421511,0.394064030988669,"lnRR_tau2=0.36_moderate",94,4094,"lnRR","results/raw/lnRR/data/simdat_04094.rds"
"8189","rma.uni",0.00999999999999091,NA,NA,-17.5121541412109,0.458078136905929,0.125679348964669,0.00026758288509051,0.315561955825373,"lnRR_tau2=0.36_moderate",95,4095,"lnRR","results/raw/lnRR/data/simdat_04095.rds"
"8190","glmmTMB_RE",0.450000000000045,NA,NA,-17.5121541412109,0.458078136905791,0.125679367013489,0.000267583429679701,0.315561956035489,"lnRR_tau2=0.36_moderate",95,4095,"lnRR","results/raw/lnRR/data/simdat_04095.rds"
"8191","rma.uni",0.0299999999999727,NA,NA,-18.6997781924522,0.0117919283386913,0.133776436220868,0.929760216527455,0.357367639133019,"lnRR_tau2=0.36_moderate",96,4096,"lnRR","results/raw/lnRR/data/simdat_04096.rds"
"8192","glmmTMB_RE",0.689999999999998,NA,NA,-18.6997781924522,0.0117919283376031,0.133776528738366,0.92976026498484,0.357367639937076,"lnRR_tau2=0.36_moderate",96,4096,"lnRR","results/raw/lnRR/data/simdat_04096.rds"
"8193","rma.uni",0.0100000000000477,NA,NA,-16.1760374716035,0.247031156447331,0.117004764694563,0.0347472705964399,0.273331983710647,"lnRR_tau2=0.36_moderate",97,4097,"lnRR","results/raw/lnRR/data/simdat_04097.rds"
"8194","glmmTMB_RE",0.659999999999968,NA,NA,-16.1760374716035,0.247031156539526,0.117004986723915,0.0347476146813862,0.273331948288155,"lnRR_tau2=0.36_moderate",97,4097,"lnRR","results/raw/lnRR/data/simdat_04097.rds"
"8195","rma.uni",0.0100000000000477,NA,NA,-18.8525227267841,0.50898192778489,0.134855482985585,0.000160472474388952,0.363405291274478,"lnRR_tau2=0.36_moderate",98,4098,"lnRR","results/raw/lnRR/data/simdat_04098.rds"
"8196","glmmTMB_RE",0.46999999999997,NA,NA,-18.8525227267841,0.508981927784322,0.134855501979698,0.000160472816549229,0.363405292215641,"lnRR_tau2=0.36_moderate",98,4098,"lnRR","results/raw/lnRR/data/simdat_04098.rds"
"8197","rma.uni",0.00999999999999091,NA,NA,-19.5186285831571,0.176070044410857,0.139642733449835,0.207359014465956,0.3895163138675,"lnRR_tau2=0.36_moderate",99,4099,"lnRR","results/raw/lnRR/data/simdat_04099.rds"
"8198","glmmTMB_RE",0.490000000000009,NA,NA,-19.5186285831571,0.176070044410447,0.139642815931309,0.207359282835226,0.389516314209461,"lnRR_tau2=0.36_moderate",99,4099,"lnRR","results/raw/lnRR/data/simdat_04099.rds"
"8199","rma.uni",0.0199999999999818,NA,NA,-18.5016938305313,0.0705977133552245,0.132367277120073,0.593793277104503,0.349877764901947,"lnRR_tau2=0.36_moderate",100,4100,"lnRR","results/raw/lnRR/data/simdat_04100.rds"
"8200","glmmTMB_RE",0.560000000000002,NA,NA,-18.5016938305313,0.0705977133550934,0.132367411809016,0.593793652710269,0.349877764980945,"lnRR_tau2=0.36_moderate",100,4100,"lnRR","results/raw/lnRR/data/simdat_04100.rds"
"8201","rma.uni",0.00999999999999091,NA,NA,-23.5657400702631,0.343830876352384,0.172829828817586,0.0466550181378736,0.596926252862373,"lnRR_tau2=0.36_moderate",101,4101,"lnRR","results/raw/lnRR/data/simdat_04101.rds"
"8202","glmmTMB_RE",0.450000000000045,NA,NA,-23.565740070263,0.343830876352395,0.172829871672215,0.0466550725408837,0.596926252844817,"lnRR_tau2=0.36_moderate",101,4101,"lnRR","results/raw/lnRR/data/simdat_04101.rds"
"8203","rma.uni",0.0199999999999818,NA,NA,-18.5594157214888,0.227708112423722,0.132763307859278,0.0863189373286956,0.35209859324369,"lnRR_tau2=0.36_moderate",102,4102,"lnRR","results/raw/lnRR/data/simdat_04102.rds"
"8204","glmmTMB_RE",0.420000000000016,NA,NA,-18.5594157214888,0.227708112424019,0.132763375864655,0.0863190983632122,0.352098592990705,"lnRR_tau2=0.36_moderate",102,4102,"lnRR","results/raw/lnRR/data/simdat_04102.rds"
"8205","rma.uni",0.0500000000000114,NA,NA,-19.6253073687526,0.244036361905968,0.14042785848318,0.0822450195827321,0.393938334258682,"lnRR_tau2=0.36_moderate",103,4103,"lnRR","results/raw/lnRR/data/simdat_04103.rds"
"8206","glmmTMB_RE",0.779999999999973,NA,NA,-19.6253073687526,0.244036361905654,0.140427928693251,0.0822451727305019,0.393938334545125,"lnRR_tau2=0.36_moderate",103,4103,"lnRR","results/raw/lnRR/data/simdat_04103.rds"
"8207","rma.uni",0.0100000000000477,NA,NA,-15.4317801597274,0.439005863981377,0.112637749706586,9.71899870948229e-05,0.253423288012577,"lnRR_tau2=0.36_moderate",104,4104,"lnRR","results/raw/lnRR/data/simdat_04104.rds"
"8208","glmmTMB_RE",0.739999999999952,NA,NA,-15.4317801597274,0.439005863981411,0.112637770363035,9.71902738547053e-05,0.253423287970646,"lnRR_tau2=0.36_moderate",104,4104,"lnRR","results/raw/lnRR/data/simdat_04104.rds"
"8209","rma.uni",0.0199999999999818,NA,NA,-16.6730496709174,0.293278505057439,0.120190732475318,0.0146828251599746,0.28852875425745,"lnRR_tau2=0.36_moderate",105,4105,"lnRR","results/raw/lnRR/data/simdat_04105.rds"
"8210","glmmTMB_RE",0.5,NA,NA,-16.6730496709174,0.293278505062238,0.120190809293173,0.0146828885478895,0.288528750958098,"lnRR_tau2=0.36_moderate",105,4105,"lnRR","results/raw/lnRR/data/simdat_04105.rds"
"8211","rma.uni",0.0199999999999818,NA,NA,-20.9623045264463,0.272591805898871,0.150729013497718,0.0705303829332447,0.453975489735288,"lnRR_tau2=0.36_moderate",106,4106,"lnRR","results/raw/lnRR/data/simdat_04106.rds"
"8212","glmmTMB_RE",0.420000000000016,NA,NA,-20.9623045264463,0.272591805898393,0.150729032883617,0.0705304191027029,0.453975490660289,"lnRR_tau2=0.36_moderate",106,4106,"lnRR","results/raw/lnRR/data/simdat_04106.rds"
"8213","rma.uni",0.0199999999999818,NA,NA,-20.1364631368626,0.143389419456893,0.144237274439021,0.320163571406752,0.415535748798428,"lnRR_tau2=0.36_moderate",107,4107,"lnRR","results/raw/lnRR/data/simdat_04107.rds"
"8214","glmmTMB_RE",0.379999999999995,NA,NA,-20.1364631368626,0.143389419459366,0.14423742159043,0.32016406509994,0.415535747178095,"lnRR_tau2=0.36_moderate",107,4107,"lnRR","results/raw/lnRR/data/simdat_04107.rds"
"8215","rma.uni",0.0199999999999818,NA,NA,-17.7005599361747,0.139715240949734,0.126937119144548,0.271042495762947,0.321806362068488,"lnRR_tau2=0.36_moderate",108,4108,"lnRR","results/raw/lnRR/data/simdat_04108.rds"
"8216","glmmTMB_RE",0.660000000000025,NA,NA,-17.7005599361747,0.139715240949379,0.126937180932956,0.271042729028079,0.321806362365082,"lnRR_tau2=0.36_moderate",108,4108,"lnRR","results/raw/lnRR/data/simdat_04108.rds"
"8217","rma.uni",0.0299999999999727,NA,NA,-20.7356616963247,0.473566315988796,0.148927693349564,0.00147356118130087,0.443253688557631,"lnRR_tau2=0.36_moderate",109,4109,"lnRR","results/raw/lnRR/data/simdat_04109.rds"
"8218","glmmTMB_RE",1.26999999999998,NA,NA,-20.7356616963247,0.473566315988465,0.148927704488869,0.0014735623907084,0.443253689389108,"lnRR_tau2=0.36_moderate",109,4109,"lnRR","results/raw/lnRR/data/simdat_04109.rds"
"8219","rma.uni",0.00999999999999091,NA,NA,-22.241737944591,0.326370180322203,0.161198436035686,0.0429034648434252,0.519258852203456,"lnRR_tau2=0.36_moderate",110,4110,"lnRR","results/raw/lnRR/data/simdat_04110.rds"
"8220","glmmTMB_RE",0.639999999999986,NA,NA,-22.241737944591,0.326370180322065,0.161198464977216,0.04290350219605,0.519258852445494,"lnRR_tau2=0.36_moderate",110,4110,"lnRR","results/raw/lnRR/data/simdat_04110.rds"
"8221","rma.uni",0.0200000000000387,NA,NA,-22.5515982482076,0.228792686269699,0.163853571124885,0.162616926920972,0.536485806344267,"lnRR_tau2=0.36_moderate",111,4111,"lnRR","results/raw/lnRR/data/simdat_04111.rds"
"8222","glmmTMB_RE",0.349999999999966,NA,NA,-22.5515982482076,0.228792686269599,0.16385360274434,0.162617008026269,0.536485806515273,"lnRR_tau2=0.36_moderate",111,4111,"lnRR","results/raw/lnRR/data/simdat_04111.rds"
"8223","rma.uni",0.0100000000000477,NA,NA,-19.8470044836464,0.158465579043915,0.141990363257203,0.264409070485632,0.402669627004095,"lnRR_tau2=0.36_moderate",112,4112,"lnRR","results/raw/lnRR/data/simdat_04112.rds"
"8224","glmmTMB_RE",0.629999999999995,NA,NA,-19.8470044836464,0.158465579083611,0.14199060395773,0.264409880155015,0.402669607246089,"lnRR_tau2=0.36_moderate",112,4112,"lnRR","results/raw/lnRR/data/simdat_04112.rds"
"8225","rma.uni",0.0199999999999818,NA,NA,-19.020211619921,0.221110733343453,0.136011010670596,0.104017193609949,0.369526956408445,"lnRR_tau2=0.36_moderate",113,4113,"lnRR","results/raw/lnRR/data/simdat_04113.rds"
"8226","glmmTMB_RE",0.730000000000018,NA,NA,-19.020211619921,0.221110733344805,0.136011101285022,0.104017424130123,0.369526955375137,"lnRR_tau2=0.36_moderate",113,4113,"lnRR","results/raw/lnRR/data/simdat_04113.rds"
"8227","rma.uni",0.0199999999999818,NA,NA,-10.4614462602521,0.219497801408469,0.0867125135134764,0.0113631577854097,0.150018337517168,"lnRR_tau2=0.36_moderate",114,4114,"lnRR","results/raw/lnRR/data/simdat_04114.rds"
"8228","glmmTMB_RE",0.54000000000002,NA,NA,-10.4614462602521,0.219497801408495,0.0867125513147137,0.0113631935386854,0.150018337501922,"lnRR_tau2=0.36_moderate",114,4114,"lnRR","results/raw/lnRR/data/simdat_04114.rds"
"8229","rma.uni",0.0199999999999818,NA,NA,-14.8117354048563,0.174745672966677,0.108970586585245,0.108801359510845,0.237025571159377,"lnRR_tau2=0.36_moderate",115,4115,"lnRR","results/raw/lnRR/data/simdat_04115.rds"
"8230","glmmTMB_RE",0.609999999999957,NA,NA,-14.8117354048563,0.174745672981505,0.108970722077969,0.108801799265354,0.237025564539617,"lnRR_tau2=0.36_moderate",115,4115,"lnRR","results/raw/lnRR/data/simdat_04115.rds"
"8231","rma.uni",0.0199999999999818,NA,NA,-15.0333415131987,0.418920893217565,0.110311589194332,0.000146095283821331,0.243048951142373,"lnRR_tau2=0.36_moderate",116,4116,"lnRR","results/raw/lnRR/data/simdat_04116.rds"
"8232","glmmTMB_RE",1.09000000000003,NA,NA,-15.0333415131987,0.418920893217566,0.110311604563482,0.00014609559557347,0.243048951141777,"lnRR_tau2=0.36_moderate",116,4116,"lnRR","results/raw/lnRR/data/simdat_04116.rds"
"8233","rma.uni",0.0199999999999818,NA,NA,-24.4241724644922,0.0446218595575106,0.17868533502108,0.80280147652256,0.63661766072759,"lnRR_tau2=0.36_moderate",117,4117,"lnRR","results/raw/lnRR/data/simdat_04117.rds"
"8234","glmmTMB_RE",0.5,NA,NA,-24.424172464492,0.0446218608292979,0.178697156102506,0.802814247098306,0.636617529599561,"lnRR_tau2=0.36_moderate",117,4117,"lnRR","results/raw/lnRR/data/simdat_04117.rds"
